pet_name,pet_photosLink,pet_gender,pet_description,pet_lastUpdated,pet_type,pet_ID,shelter_ID,pet_breed1,pet_breed2,pet_detail,pet_detail/$t
PEDRO,"{'photo': [{'@size': 'pnt', '$t': 'http://photos.petfinder.com/photos/pets/40151659/1/?bust=1513038588&width=60&-pnt.jpg', '@id': '1'}, {'@size': 'fpm', '$t': 'http://photos.petfinder.com/photos/pets/40151659/1/?bust=1513038588&width=95&-fpm.jpg', '@id': '1'}, {'@size': 'x', '$t': 'http://photos.petfinder.com/photos/pets/40151659/1/?bust=1513038588&width=500&-x.jpg', '@id': '1'}, {'@size': 'pn', '$t': 'http://photos.petfinder.com/photos/pets/40151659/1/?bust=1513038588&width=300&-pn.jpg', '@id': '1'}, {'@size': 't', '$t': 'http://photos.petfinder.com/photos/pets/40151659/1/?bust=1513038588&width=50&-t.jpg', '@id': '1'}]}",M,,2017-12-11T20:36:23+00:00,Barnyard,40151659,NV26,Pig,,,altered
FRANK,"{'photo': [{'@size': 'pnt', '$t': 'http://photos.petfinder.com/photos/pets/40151681/1/?bust=1513038559&width=60&-pnt.jpg', '@id': '1'}, {'@size': 'fpm', '$t': 'http://photos.petfinder.com/photos/pets/40151681/1/?bust=1513038559&width=95&-fpm.jpg', '@id': '1'}, {'@size': 'x', '$t': 'http://photos.petfinder.com/photos/pets/40151681/1/?bust=1513038559&width=500&-x.jpg', '@id': '1'}, {'@size': 'pn', '$t': 'http://photos.petfinder.com/photos/pets/40151681/1/?bust=1513038559&width=300&-pn.jpg', '@id': '1'}, {'@size': 't', '$t': 'http://photos.petfinder.com/photos/pets/40151681/1/?bust=1513038559&width=50&-t.jpg', '@id': '1'}]}",M,,2017-12-11T20:36:23+00:00,Barnyard,40151681,NV26,Pig,,,altered
BRIMBLE,"{'photo': [{'@size': 'pnt', '$t': 'http://photos.petfinder.com/photos/pets/40151686/1/?bust=1513038628&width=60&-pnt.jpg', '@id': '1'}, {'@size': 'fpm', '$t': 'http://photos.petfinder.com/photos/pets/40151686/1/?bust=1513038628&width=95&-fpm.jpg', '@id': '1'}, {'@size': 'x', '$t': 'http://photos.petfinder.com/photos/pets/40151686/1/?bust=1513038628&width=500&-x.jpg', '@id': '1'}, {'@size': 'pn', '$t': 'http://photos.petfinder.com/photos/pets/40151686/1/?bust=1513038628&width=300&-pn.jpg', '@id': '1'}, {'@size': 't', '$t': 'http://photos.petfinder.com/photos/pets/40151686/1/?bust=1513038628&width=50&-t.jpg', '@id': '1'}]}",M,,2017-12-11T20:36:23+00:00,Bird,40151686,NV26,Chicken,,,
BRANDO,"{'photo': [{'@size': 'pnt', '$t': 'http://photos.petfinder.com/photos/pets/40151687/1/?bust=1513038624&width=60&-pnt.jpg', '@id': '1'}, {'@size': 'fpm', '$t': 'http://photos.petfinder.com/photos/pets/40151687/1/?bust=1513038624&width=95&-fpm.jpg', '@id': '1'}, {'@size': 'x', '$t': 'http://photos.petfinder.com/photos/pets/40151687/1/?bust=1513038624&width=500&-x.jpg', '@id': '1'}, {'@size': 'pn', '$t': 'http://photos.petfinder.com/photos/pets/40151687/1/?bust=1513038624&width=300&-pn.jpg', '@id': '1'}, {'@size': 't', '$t': 'http://photos.petfinder.com/photos/pets/40151687/1/?bust=1513038624&width=50&-t.jpg', '@id': '1'}]}",M,,2017-12-11T20:36:23+00:00,Bird,40151687,NV26,Chicken,,,
BRYCE,"{'photo': [{'@size': 'pnt', '$t': 'http://photos.petfinder.com/photos/pets/40151688/1/?bust=1513038611&width=60&-pnt.jpg', '@id': '1'}, {'@size': 'fpm', '$t': 'http://photos.petfinder.com/photos/pets/40151688/1/?bust=1513038611&width=95&-fpm.jpg', '@id': '1'}, {'@size': 'x', '$t': 'http://photos.petfinder.com/photos/pets/40151688/1/?bust=1513038611&width=500&-x.jpg', '@id': '1'}, {'@size': 'pn', '$t': 'http://photos.petfinder.com/photos/pets/40151688/1/?bust=1513038611&width=300&-pn.jpg', '@id': '1'}, {'@size': 't', '$t': 'http://photos.petfinder.com/photos/pets/40151688/1/?bust=1513038611&width=50&-t.jpg', '@id': '1'}]}",M,,2017-12-11T20:36:23+00:00,Bird,40151688,NV26,Chicken,,,
GOLDIE,"{'photo': [{'@size': 'pnt', '$t': 'http://photos.petfinder.com/photos/pets/40151692/1/?bust=1513038498&width=60&-pnt.jpg', '@id': '1'}, {'@size': 'fpm', '$t': 'http://photos.petfinder.com/photos/pets/40151692/1/?bust=1513038498&width=95&-fpm.jpg', '@id': '1'}, {'@size': 'x', '$t': 'http://photos.petfinder.com/photos/pets/40151692/1/?bust=1513038498&width=500&-x.jpg', '@id': '1'}, {'@size': 'pn', '$t': 'http://photos.petfinder.com/photos/pets/40151692/1/?bust=1513038498&width=300&-pn.jpg', '@id': '1'}, {'@size': 't', '$t': 'http://photos.petfinder.com/photos/pets/40151692/1/?bust=1513038498&width=50&-t.jpg', '@id': '1'}]}",M,,2017-12-11T20:36:23+00:00,Bird,40151692,NV26,Chicken,,,
PECKY,"{'photo': [{'@size': 'pnt', '$t': 'http://photos.petfinder.com/photos/pets/40151697/1/?bust=1513038552&width=60&-pnt.jpg', '@id': '1'}, {'@size': 'fpm', '$t': 'http://photos.petfinder.com/photos/pets/40151697/1/?bust=1513038552&width=95&-fpm.jpg', '@id': '1'}, {'@size': 'x', '$t': 'http://photos.petfinder.com/photos/pets/40151697/1/?bust=1513038552&width=500&-x.jpg', '@id': '1'}, {'@size': 'pn', '$t': 'http://photos.petfinder.com/photos/pets/40151697/1/?bust=1513038552&width=300&-pn.jpg', '@id': '1'}, {'@size': 't', '$t': 'http://photos.petfinder.com/photos/pets/40151697/1/?bust=1513038552&width=50&-t.jpg', '@id': '1'}]}",M,,2017-12-11T20:36:23+00:00,Bird,40151697,NV26,Chicken,,,
NELSON,"{'photo': [{'@size': 'pnt', '$t': 'http://photos.petfinder.com/photos/pets/40151767/1/?bust=1529259961&width=60&-pnt.jpg', '@id': '1'}, {'@size': 'fpm', '$t': 'http://photos.petfinder.com/photos/pets/40151767/1/?bust=1529259961&width=95&-fpm.jpg', '@id': '1'}, {'@size': 'x', '$t': 'http://photos.petfinder.com/photos/pets/40151767/1/?bust=1529259961&width=500&-x.jpg', '@id': '1'}, {'@size': 'pn', '$t': 'http://photos.petfinder.com/photos/pets/40151767/1/?bust=1529259961&width=300&-pn.jpg', '@id': '1'}, {'@size': 't', '$t': 'http://photos.petfinder.com/photos/pets/40151767/1/?bust=1529259961&width=50&-t.jpg', '@id': '1'}]}",M,,2017-12-11T20:36:25+00:00,Dog,40151767,NV26,Pit Bull Terrier,,,altered
PUMBAA,"{'photo': [{'@size': 'pnt', '$t': 'http://photos.petfinder.com/photos/pets/40881207/1/?bust=1533636233&width=60&-pnt.jpg', '@id': '1'}, {'@size': 'fpm', '$t': 'http://photos.petfinder.com/photos/pets/40881207/1/?bust=1533636233&width=95&-fpm.jpg', '@id': '1'}, {'@size': 'x', '$t': 'http://photos.petfinder.com/photos/pets/40881207/1/?bust=1533636233&width=500&-x.jpg', '@id': '1'}, {'@size': 'pn', '$t': 'http://photos.petfinder.com/photos/pets/40881207/1/?bust=1533636233&width=300&-pn.jpg', '@id': '1'}, {'@size': 't', '$t': 'http://photos.petfinder.com/photos/pets/40881207/1/?bust=1533636233&width=50&-t.jpg', '@id': '1'}]}",M,,2018-02-06T22:54:44+00:00,Barnyard,40881207,NV26,Pig,,,altered
SCHNITZEL,"{'photo': [{'@size': 'pnt', '$t': 'http://photos.petfinder.com/photos/pets/41439685/1/?bust=1524159136&width=60&-pnt.jpg', '@id': '1'}, {'@size': 'fpm', '$t': 'http://photos.petfinder.com/photos/pets/41439685/1/?bust=1524159136&width=95&-fpm.jpg', '@id': '1'}, {'@size': 'x', '$t': 'http://photos.petfinder.com/photos/pets/41439685/1/?bust=1524159136&width=500&-x.jpg', '@id': '1'}, {'@size': 'pn', '$t': 'http://photos.petfinder.com/photos/pets/41439685/1/?bust=1524159136&width=300&-pn.jpg', '@id': '1'}, {'@size': 't', '$t': 'http://photos.petfinder.com/photos/pets/41439685/1/?bust=1524159136&width=50&-t.jpg', '@id': '1'}]}",M,,2018-04-19T14:20:15+00:00,Bird,41439685,NV26,Chicken,,,
MELLOW,"{'photo': [{'@size': 'pnt', '$t': 'http://photos.petfinder.com/photos/pets/41446756/1/?bust=1525618761&width=60&-pnt.jpg', '@id': '1'}, {'@size': 'fpm', '$t': 'http://photos.petfinder.com/photos/pets/41446756/1/?bust=1525618761&width=95&-fpm.jpg', '@id': '1'}, {'@size': 'x', '$t': 'http://photos.petfinder.com/photos/pets/41446756/1/?bust=1525618761&width=500&-x.jpg', '@id': '1'}, {'@size': 'pn', '$t': 'http://photos.petfinder.com/photos/pets/41446756/1/?bust=1525618761&width=300&-pn.jpg', '@id': '1'}, {'@size': 't', '$t': 'http://photos.petfinder.com/photos/pets/41446756/1/?bust=1525618761&width=50&-t.jpg', '@id': '1'}]}",M,,2018-04-20T09:50:57+00:00,Dog,41446756,NV26,Pit Bull Terrier,,,altered
FETTY HOP,"{'photo': [{'@size': 'pnt', '$t': 'http://photos.petfinder.com/photos/pets/41499658/1/?bust=1530439929&width=60&-pnt.jpg', '@id': '1'}, {'@size': 'fpm', '$t': 'http://photos.petfinder.com/photos/pets/41499658/1/?bust=1530439929&width=95&-fpm.jpg', '@id': '1'}, {'@size': 'x', '$t': 'http://photos.petfinder.com/photos/pets/41499658/1/?bust=1530439929&width=500&-x.jpg', '@id': '1'}, {'@size': 'pn', '$t': 'http://photos.petfinder.com/photos/pets/41499658/1/?bust=1530439929&width=300&-pn.jpg', '@id': '1'}, {'@size': 't', '$t': 'http://photos.petfinder.com/photos/pets/41499658/1/?bust=1530439929&width=50&-t.jpg', '@id': '1'}]}",M,,2018-04-28T08:52:10+00:00,Rabbit,41499658,NV26,Bunny Rabbit,,,altered
JAMIE,"{'photo': [{'@size': 'pnt', '$t': 'http://photos.petfinder.com/photos/pets/41576127/1/?bust=1525719680&width=60&-pnt.jpg', '@id': '1'}, {'@size': 'fpm', '$t': 'http://photos.petfinder.com/photos/pets/41576127/1/?bust=1525719680&width=95&-fpm.jpg', '@id': '1'}, {'@size': 'x', '$t': 'http://photos.petfinder.com/photos/pets/41576127/1/?bust=1525719680&width=500&-x.jpg', '@id': '1'}, {'@size': 'pn', '$t': 'http://photos.petfinder.com/photos/pets/41576127/1/?bust=1525719680&width=300&-pn.jpg', '@id': '1'}, {'@size': 't', '$t': 'http://photos.petfinder.com/photos/pets/41576127/1/?bust=1525719680&width=50&-t.jpg', '@id': '1'}]}",F,,2018-05-07T17:20:57+00:00,Rabbit,41576127,NV26,Bunny Rabbit,,,altered
POLLO,"{'photo': [{'@size': 'pnt', '$t': 'http://photos.petfinder.com/photos/pets/41582927/1/?bust=1527197943&width=60&-pnt.jpg', '@id': '1'}, {'@size': 'fpm', '$t': 'http://photos.petfinder.com/photos/pets/41582927/1/?bust=1527197943&width=95&-fpm.jpg', '@id': '1'}, {'@size': 'x', '$t': 'http://photos.petfinder.com/photos/pets/41582927/1/?bust=1527197943&width=500&-x.jpg', '@id': '1'}, {'@size': 'pn', '$t': 'http://photos.petfinder.com/photos/pets/41582927/1/?bust=1527197943&width=300&-pn.jpg', '@id': '1'}, {'@size': 't', '$t': 'http://photos.petfinder.com/photos/pets/41582927/1/?bust=1527197943&width=50&-t.jpg', '@id': '1'}]}",M,,2018-05-08T15:25:37+00:00,Dog,41582927,NV26,Pit Bull Terrier,,,altered
WRENCH,"{'photo': [{'@size': 'pnt', '$t': 'http://photos.petfinder.com/photos/pets/41749686/1/?bust=1527596174&width=60&-pnt.jpg', '@id': '1'}, {'@size': 'fpm', '$t': 'http://photos.petfinder.com/photos/pets/41749686/1/?bust=1527596174&width=95&-fpm.jpg', '@id': '1'}, {'@size': 'x', '$t': 'http://photos.petfinder.com/photos/pets/41749686/1/?bust=1527596174&width=500&-x.jpg', '@id': '1'}, {'@size': 'pn', '$t': 'http://photos.petfinder.com/photos/pets/41749686/1/?bust=1527596174&width=300&-pn.jpg', '@id': '1'}, {'@size': 't', '$t': 'http://photos.petfinder.com/photos/pets/41749686/1/?bust=1527596174&width=50&-t.jpg', '@id': '1'}]}",M,,2018-05-29T09:58:37+00:00,Dog,41749686,NV26,Pit Bull Terrier,,,altered
CASEY,"{'photo': [{'@size': 'pnt', '$t': 'http://photos.petfinder.com/photos/pets/41766295/1/?bust=1527813848&width=60&-pnt.jpg', '@id': '1'}, {'@size': 'fpm', '$t': 'http://photos.petfinder.com/photos/pets/41766295/1/?bust=1527813848&width=95&-fpm.jpg', '@id': '1'}, {'@size': 'x', '$t': 'http://photos.petfinder.com/photos/pets/41766295/1/?bust=1527813848&width=500&-x.jpg', '@id': '1'}, {'@size': 'pn', '$t': 'http://photos.petfinder.com/photos/pets/41766295/1/?bust=1527813848&width=300&-pn.jpg', '@id': '1'}, {'@size': 't', '$t': 'http://photos.petfinder.com/photos/pets/41766295/1/?bust=1527813848&width=50&-t.jpg', '@id': '1'}]}",F,,2018-05-31T08:47:55+00:00,Dog,41766295,NV26,Pit Bull Terrier,,,altered
LANA,"{'photo': [{'@size': 'pnt', '$t': 'http://photos.petfinder.com/photos/pets/41766301/1/?bust=1528064960&width=60&-pnt.jpg', '@id': '1'}, {'@size': 'fpm', '$t': 'http://photos.petfinder.com/photos/pets/41766301/1/?bust=1528064960&width=95&-fpm.jpg', '@id': '1'}, {'@size': 'x', '$t': 'http://photos.petfinder.com/photos/pets/41766301/1/?bust=1528064960&width=500&-x.jpg', '@id': '1'}, {'@size': 'pn', '$t': 'http://photos.petfinder.com/photos/pets/41766301/1/?bust=1528064960&width=300&-pn.jpg', '@id': '1'}, {'@size': 't', '$t': 'http://photos.petfinder.com/photos/pets/41766301/1/?bust=1528064960&width=50&-t.jpg', '@id': '1'}]}",F,,2018-05-31T08:47:56+00:00,Rabbit,41766301,NV26,Bunny Rabbit,,,altered
MEL,"{'photo': [{'@size': 'pnt', '$t': 'http://photos.petfinder.com/photos/pets/41766315/1/?bust=1535958170&width=60&-pnt.jpg', '@id': '1'}, {'@size': 'fpm', '$t': 'http://photos.petfinder.com/photos/pets/41766315/1/?bust=1535958170&width=95&-fpm.jpg', '@id': '1'}, {'@size': 'x', '$t': 'http://photos.petfinder.com/photos/pets/41766315/1/?bust=1535958170&width=500&-x.jpg', '@id': '1'}, {'@size': 'pn', '$t': 'http://photos.petfinder.com/photos/pets/41766315/1/?bust=1535958170&width=300&-pn.jpg', '@id': '1'}, {'@size': 't', '$t': 'http://photos.petfinder.com/photos/pets/41766315/1/?bust=1535958170&width=50&-t.jpg', '@id': '1'}]}",F,,2018-05-31T08:47:56+00:00,Rabbit,41766315,NV26,Bunny Rabbit,,,altered
NANI,"{'photo': [{'@size': 'pnt', '$t': 'http://photos.petfinder.com/photos/pets/41766316/1/?bust=1528064938&width=60&-pnt.jpg', '@id': '1'}, {'@size': 'fpm', '$t': 'http://photos.petfinder.com/photos/pets/41766316/1/?bust=1528064938&width=95&-fpm.jpg', '@id': '1'}, {'@size': 'x', '$t': 'http://photos.petfinder.com/photos/pets/41766316/1/?bust=1528064938&width=500&-x.jpg', '@id': '1'}, {'@size': 'pn', '$t': 'http://photos.petfinder.com/photos/pets/41766316/1/?bust=1528064938&width=300&-pn.jpg', '@id': '1'}, {'@size': 't', '$t': 'http://photos.petfinder.com/photos/pets/41766316/1/?bust=1528064938&width=50&-t.jpg', '@id': '1'}]}",F,,2018-05-31T08:47:56+00:00,Rabbit,41766316,NV26,Bunny Rabbit,,,altered
RANGER,"{'photo': [{'@size': 'pnt', '$t': 'http://photos.petfinder.com/photos/pets/41809633/1/?bust=1532138404&width=60&-pnt.jpg', '@id': '1'}, {'@size': 'fpm', '$t': 'http://photos.petfinder.com/photos/pets/41809633/1/?bust=1532138404&width=95&-fpm.jpg', '@id': '1'}, {'@size': 'x', '$t': 'http://photos.petfinder.com/photos/pets/41809633/1/?bust=1532138404&width=500&-x.jpg', '@id': '1'}, {'@size': 'pn', '$t': 'http://photos.petfinder.com/photos/pets/41809633/1/?bust=1532138404&width=300&-pn.jpg', '@id': '1'}, {'@size': 't', '$t': 'http://photos.petfinder.com/photos/pets/41809633/1/?bust=1532138404&width=50&-t.jpg', '@id': '1'}]}",M,,2018-06-05T09:41:25+00:00,Rabbit,41809633,NV26,Bunny Rabbit,,,altered
CAIL,"{'photo': [{'@size': 'pnt', '$t': 'http://photos.petfinder.com/photos/pets/41809650/1/?bust=1528209233&width=60&-pnt.jpg', '@id': '1'}, {'@size': 'fpm', '$t': 'http://photos.petfinder.com/photos/pets/41809650/1/?bust=1528209233&width=95&-fpm.jpg', '@id': '1'}, {'@size': 'x', '$t': 'http://photos.petfinder.com/photos/pets/41809650/1/?bust=1528209233&width=500&-x.jpg', '@id': '1'}, {'@size': 'pn', '$t': 'http://photos.petfinder.com/photos/pets/41809650/1/?bust=1528209233&width=300&-pn.jpg', '@id': '1'}, {'@size': 't', '$t': 'http://photos.petfinder.com/photos/pets/41809650/1/?bust=1528209233&width=50&-t.jpg', '@id': '1'}]}",F,,2018-06-05T09:41:25+00:00,Rabbit,41809650,NV26,Bunny Rabbit,,,altered
NATALIE,"{'photo': [{'@size': 'pnt', '$t': 'http://photos.petfinder.com/photos/pets/41809652/1/?bust=1528209231&width=60&-pnt.jpg', '@id': '1'}, {'@size': 'fpm', '$t': 'http://photos.petfinder.com/photos/pets/41809652/1/?bust=1528209231&width=95&-fpm.jpg', '@id': '1'}, {'@size': 'x', '$t': 'http://photos.petfinder.com/photos/pets/41809652/1/?bust=1528209231&width=500&-x.jpg', '@id': '1'}, {'@size': 'pn', '$t': 'http://photos.petfinder.com/photos/pets/41809652/1/?bust=1528209231&width=300&-pn.jpg', '@id': '1'}, {'@size': 't', '$t': 'http://photos.petfinder.com/photos/pets/41809652/1/?bust=1528209231&width=50&-t.jpg', '@id': '1'}]}",F,,2018-06-05T09:41:25+00:00,Rabbit,41809652,NV26,Bunny Rabbit,,,altered
LAZY,"{'photo': [{'@size': 'pnt', '$t': 'http://photos.petfinder.com/photos/pets/41846229/1/?bust=1528517671&width=60&-pnt.jpg', '@id': '1'}, {'@size': 'fpm', '$t': 'http://photos.petfinder.com/photos/pets/41846229/1/?bust=1528517671&width=95&-fpm.jpg', '@id': '1'}, {'@size': 'x', '$t': 'http://photos.petfinder.com/photos/pets/41846229/1/?bust=1528517671&width=500&-x.jpg', '@id': '1'}, {'@size': 'pn', '$t': 'http://photos.petfinder.com/photos/pets/41846229/1/?bust=1528517671&width=300&-pn.jpg', '@id': '1'}, {'@size': 't', '$t': 'http://photos.petfinder.com/photos/pets/41846229/1/?bust=1528517671&width=50&-t.jpg', '@id': '1'}]}",M,,2018-06-08T23:27:57+00:00,Dog,41846229,NV26,Pit Bull Terrier,,,altered
ATEN,"{'photo': [{'@size': 'pnt', '$t': 'http://photos.petfinder.com/photos/pets/41926050/1/?bust=1529210144&width=60&-pnt.jpg', '@id': '1'}, {'@size': 'fpm', '$t': 'http://photos.petfinder.com/photos/pets/41926050/1/?bust=1529210144&width=95&-fpm.jpg', '@id': '1'}, {'@size': 'x', '$t': 'http://photos.petfinder.com/photos/pets/41926050/1/?bust=1529210144&width=500&-x.jpg', '@id': '1'}, {'@size': 'pn', '$t': 'http://photos.petfinder.com/photos/pets/41926050/1/?bust=1529210144&width=300&-pn.jpg', '@id': '1'}, {'@size': 't', '$t': 'http://photos.petfinder.com/photos/pets/41926050/1/?bust=1529210144&width=50&-t.jpg', '@id': '1'}]}",M,,2018-06-17T01:12:56+00:00,Dog,41926050,NV26,Pit Bull Terrier,,,altered
PAUL,"{'photo': [{'@size': 'pnt', '$t': 'http://photos.petfinder.com/photos/pets/41938756/1/?bust=1529352965&width=60&-pnt.jpg', '@id': '1'}, {'@size': 'fpm', '$t': 'http://photos.petfinder.com/photos/pets/41938756/1/?bust=1529352965&width=95&-fpm.jpg', '@id': '1'}, {'@size': 'x', '$t': 'http://photos.petfinder.com/photos/pets/41938756/1/?bust=1529352965&width=500&-x.jpg', '@id': '1'}, {'@size': 'pn', '$t': 'http://photos.petfinder.com/photos/pets/41938756/1/?bust=1529352965&width=300&-pn.jpg', '@id': '1'}, {'@size': 't', '$t': 'http://photos.petfinder.com/photos/pets/41938756/1/?bust=1529352965&width=50&-t.jpg', '@id': '1'}]}",M,,2018-06-18T16:45:27+00:00,Barnyard,41938756,NV26,Pig,,,
Alonzo Amaze-O,"{'photo': [{'@size': 'pnt', '$t': 'http://photos.petfinder.com/photos/pets/39735989/1/?bust=1512365985&width=60&-pnt.jpg', '@id': '1'}, {'@size': 'fpm', '$t': 'http://photos.petfinder.com/photos/pets/39735989/1/?bust=1512365985&width=95&-fpm.jpg', '@id': '1'}, {'@size': 'x', '$t': 'http://photos.petfinder.com/photos/pets/39735989/1/?bust=1512365985&width=500&-x.jpg', '@id': '1'}, {'@size': 'pn', '$t': 'http://photos.petfinder.com/photos/pets/39735989/1/?bust=1512365985&width=300&-pn.jpg', '@id': '1'}, {'@size': 't', '$t': 'http://photos.petfinder.com/photos/pets/39735989/1/?bust=1512365985&width=50&-t.jpg', '@id': '1'}, {'@size': 'pnt', '$t': 'http://photos.petfinder.com/photos/pets/39735989/2/?bust=1526774561&width=60&-pnt.jpg', '@id': '2'}, {'@size': 'fpm', '$t': 'http://photos.petfinder.com/photos/pets/39735989/2/?bust=1526774561&width=95&-fpm.jpg', '@id': '2'}, {'@size': 'x', '$t': 'http://photos.petfinder.com/photos/pets/39735989/2/?bust=1526774561&width=500&-x.jpg', '@id': '2'}, {'@size': 'pn', '$t': 'http://photos.petfinder.com/photos/pets/39735989/2/?bust=1526774561&width=300&-pn.jpg', '@id': '2'}, {'@size': 't', '$t': 'http://photos.petfinder.com/photos/pets/39735989/2/?bust=1526774561&width=50&-t.jpg', '@id': '2'}, {'@size': 'pnt', '$t': 'http://photos.petfinder.com/photos/pets/39735989/3/?bust=1529449352&width=60&-pnt.jpg', '@id': '3'}, {'@size': 'fpm', '$t': 'http://photos.petfinder.com/photos/pets/39735989/3/?bust=1529449352&width=95&-fpm.jpg', '@id': '3'}, {'@size': 'x', '$t': 'http://photos.petfinder.com/photos/pets/39735989/3/?bust=1529449352&width=500&-x.jpg', '@id': '3'}, {'@size': 'pn', '$t': 'http://photos.petfinder.com/photos/pets/39735989/3/?bust=1529449352&width=300&-pn.jpg', '@id': '3'}, {'@size': 't', '$t': 'http://photos.petfinder.com/photos/pets/39735989/3/?bust=1529449352&width=50&-t.jpg', '@id': '3'}, {'@size': 'pnt', '$t': 'http://photos.petfinder.com/photos/pets/39735989/4/?bust=1532383891&width=60&-pnt.jpg', '@id': '4'}, {'@size': 'fpm', '$t': 'http://photos.petfinder.com/photos/pets/39735989/4/?bust=1532383891&width=95&-fpm.jpg', '@id': '4'}, {'@size': 'x', '$t': 'http://photos.petfinder.com/photos/pets/39735989/4/?bust=1532383891&width=500&-x.jpg', '@id': '4'}, {'@size': 'pn', '$t': 'http://photos.petfinder.com/photos/pets/39735989/4/?bust=1532383891&width=300&-pn.jpg', '@id': '4'}, {'@size': 't', '$t': 'http://photos.petfinder.com/photos/pets/39735989/4/?bust=1532383891&width=50&-t.jpg', '@id': '4'}, {'@size': 'pnt', '$t': 'http://photos.petfinder.com/photos/pets/39735989/5/?bust=1535166858&width=60&-pnt.jpg', '@id': '5'}, {'@size': 'fpm', '$t': 'http://photos.petfinder.com/photos/pets/39735989/5/?bust=1535166858&width=95&-fpm.jpg', '@id': '5'}, {'@size': 'x', '$t': 'http://photos.petfinder.com/photos/pets/39735989/5/?bust=1535166858&width=500&-x.jpg', '@id': '5'}, {'@size': 'pn', '$t': 'http://photos.petfinder.com/photos/pets/39735989/5/?bust=1535166858&width=300&-pn.jpg', '@id': '5'}, {'@size': 't', '$t': 'http://photos.petfinder.com/photos/pets/39735989/5/?bust=1535166858&width=50&-t.jpg', '@id': '5'}]}",M,"Are you a dog lover that enjoys being outdoors and active with your dog? Alonzo Amaze-O is a perfect fit for you! He goes for a walk every morning and  enjoys being out in the fresh air. He definitely has the energy to do so much more! He also loves a good sturdy chew toy during down time and he won't turn down a nice body rub! 
Contact us today to meet this playful, loving and energetic young boy: wildandtamefound@aol.com
He is currently being fostered at Viva La Paw Pet Hotel in Las Vegas.",2017-12-04T06:08:23+00:00,Dog,39735989,NV172,Mixed Breed,,noKids,
